tweet,sentiment,lang
Is anyone live streaming Priyanka Gandhi in Silchar?,pos,tl
 I am Rahul Gandhi but i don't do Comedy,neg,id
  Fake gandhi fake ideas,neg,no
     Not for gandhiVote for Modi,neg,no
 Rahul gandhi next pm,neg,id
" Aakhir yaad aa hi gayi, election season hai, Seasonal God for Gandhi family",neg,so
  Bcoz all gaddars are named Gandhi,neg,so
 Same to you #RahulGandhi  ji,neg,sw
 A Rahul Gandhi next PM,neg,so
  Rahul Gandhi k handle pe bjp ko gaali de do500 replies to guaranteed Kuchh follow b kr lenge,neg,nl
  Jay rahul Gandhi... Jay left party,neg,so
  And who killed mahatma Gandhi?,neg,so
 #Congress #RahulGandhi  Aaj Hanuman Jayanti nahi hai...... Please dont make people fool,neg,id
 meenka  gandhi was right,pos,af
  Jay congress jay Rahul Gandhi,neg,so
  Gandhi tent house???,neg,nl
   Salted without Tax because Gandhi ji did namak satyagrah. Thanks to Nehru ji,neg,id
 Gandhi tent house...???,neg,nl
 Augusta GandhiAnyone knows this guy?Hahaha ,neg,so
 Menka Gandhi ji ko sorry bolna Chahiye..this is not done,neg,so
  Ask same thing to your rahul gandhi,neg,id
  WelcomePriyanka Gandhi ji,neg,so
 Gandhi family too,neg,so
   Best wishes,neg,de
 Next PM Rahul Gandhi Ji Soon,neg,so
     U mean even Mahatma Gandhi?,neg,id
  Yeah Rahul Gandhi hugged him,neg,so
Did Rahul Gandhi wish you on Tamil new year day? Waya,pos,so
 Wish you a Sonia Gandhi jayanti,neg,sw
  M gandhi Not a good women,pos,so
 Urgh so true so deep are you Gandhi,pos,es
A RAHUL Gandhi forever,neg,sq
  My vote to rahul gandhi jai congress jai Hind,neg,et
Not for gandhiVote for Modi,neg,no
 Who is Rahul Gandhi anyway???????????????,neg,so
   Because all Gandhi's are liars,pos,it
" Mafatlal, Mahatma Gandhi Dadar. Also  can add few more names.",neg,cy
 indira Gandhi's dirty legacy....,pos,so
Keep your values positive because your values become your destiny.  Mahatma Gandhi,pos,fr
 Thank you Rahul Gandhi ji.,neg,sw
The Indira is Back #PriyankaGandhi #PriyankaGandhiInAssam,neg,id
 May be he wanna tell abt Gandhi's,pos,so
   Don't talk like fake Gandhi Pappu.,neg,sq
  Should have been named after Sanjay Gandhi or Vadra !!,neg,da
  She is not Gandhi she is Vadhar,neg,sq
"Gandhi was not wrong, go again",neg,tl
  Some are made Gandhi by magic.... For instance Priyanka Gandhi...,pos,so
 Mera to majboori ka naam Mahatma Gandhi hua hai...Testing testing so full day in the car...,pos,id
 Fake Family #SoniaGandhi #PappuPager #PriyankaGandhi #robertvadra,neg,id
I drank this kale juice now ima start tweeting like Gandhi soon,neg,af
 I love rahul Gandhi,pos,sq
 Sanjay Gandhi ? Anyone Know This guy ?#Nashbandi,neg,tl
"    PriyankaGandhi , god bless you .",neg,so
     jay hind  jay ho vijay ho,neg,so
   You talking about Rajiv Gandhi / Kamal Nath?,neg,id
 Looks like Indira Gandhi reborn,neg,af
 Really right said priyanka gandhi,pos,so
 And now Mahagathbandan wants Rahul Gandhi as PM ,neg,tl
 rajiv gandhi would have been better?,neg,nl
  Will Congress attempt Harakiri,neg,sv
  Congress ka,neg,tl
 Congress gone 44to4,neg,it
        Good work neta ji jai Congress,neg,af
"   Chee, CheeInke Khun main gaddari Milli hui haiNo wonder he is part of Congress",neg,nl
CONGRESS DEMOCRATS ATTACK SPYING ON USA PRESIDENT SAYING ATTORNEY GENERAL IS WRONG,neg,de
CONGRESS DEMOCRATS AGAINST ATTORNEY GENERAL SAYING FBI JAMES COMEY SPYING ON USA PRESIDENT MUST BE LOOKED AT,neg,de
 Jay bheem Rahul Gandhi keep on we are with you.,neg,so
CONGRESS DEMOCRATS ATTACK ON ATTORNEY GENERAL OVER FBI JAMES COMEY SPYING ON USA PRESIDENT IN THE BREAKING NEWS,neg,de
 You join congress pls,neg,fr
" FUCK YOU,GANDHI FAM",neg,cy
  Congress party ka ghoshna Patra 420 BJP party ka ghosna Patra 840,neg,tl
 Yes... I believe Priyanka Gandhi.I too like Indra Gandhi.,neg,id
 Sorry.. Is rajiv Gandhi..,neg,sq
  I never voted for Congress,neg,no
I look like someone's Mama running for Congress [?],neg,no
FBI: OPEN UPP!Me: ariana gandhi,neg,id
 Jai congress,neg,fr
Asli dar hai Congress aur Sathi Dal Jail me' jaega. BJP ,neg,id
" Yes, it's quite unbelievable. Fire her from Congress! ",pos,fr
YES U R RIGHT RAHU....FAKE GANDHI AS WELL,neg,de
   Vote for congress jago deshwasion jago india jago,neg,pt
 i love next pm Rahul gandhi,neg,sq
Sonia Gandhi hatao to Italy.,neg,sw
 nehru gandhi family  (NG family) = No Good family,neg,cy
 Congress ki den ,neg,no
  CONGRESS SHOULD BE INVESTIGATING THIS. WE SHOULD BE CALLING EVERY MEMBER UP DEMANDING HER FREEDOM,neg,de
 By Gandhi family ???,neg,cy
CNN 9:06am MUELLER REPORT EXPECTED TO GO TO CONGRESS THIS WEEKROSENSTEIN DEFENDS BARR'S HANDLING OF MUELLER REPORTROSENSTEIN...,neg,de
  Congress zindabad,neg,nl
   Jai congress,neg,fr
     Congress kis had taken gir sakati hai...Shame..,neg,id
 Rajiv gandhi khel puraskar????? Should i tell more about it???,neg,sq
   Jai congress,neg,fr
 Jai congress,neg,fr
" Egad!!!!So TERRIBLE for Congress!  But jaisi karni, vaisi bharni. #MainBhiChowkidar",neg,et
I love Priyanka GandhiCan i call myself Gay???,pos,so
  Ohh very sad,pos,sk
  Taken selfi,neg,no
  Jai congress jai Hind,neg,fr
 First respect for women hum sab ko Congress wali soch se dur rehna chahiye i m from delhi banegi to bjp ki hi sarkar ,neg,sv
 Congress vs CCPSeems like an unfair street fight,neg,no
Vote for Congress,neg,no
 Jai congress,neg,fr
 Welcome Rahul Gandhi,neg,de
 Vote for Congress for Progress,neg,no
 Congress ke har Ne Ke Bahane,neg,id
"  Indian voter bewakuf the jo Congress ko vote karte the, isilie",neg,af
" VOTE FOR CONGRESS, FOR PROGRESS..VOTE FOR KHARGE SAB..",neg,de
" They are asking, Congress hai na? This is not slogan.Nakli patrakaar.",neg,tl
 You mean indira gandhi !!,neg,id
 Congress jeetegi.,neg,no
  Priyanka gandhi will win loser modi,neg,so
 Who is Priyanka Gandhi Vadra anyway????????????????,neg,so
        Jai congress,neg,fr
 Who is Priyanka Gandhi Vadra anyway?????????????????????????,neg,so
60 yrs of gandhi ,neg,cy
Same to you dear dear Rahul Gandhi ji       Happy Ram Navmi ,neg,id
 You are. Rajiv Gandhi,neg,sq
  Sarah sanders calls congress dummies.!  Lol,neg,fr
 Congress jindabad,neg,pt
   Typing error bhai..Like sonia gandhi did earlier..,neg,no
  You should marry Rahul Gandhi....,neg,so
 Vote for me for Congress,neg,no
   CONGRESs bhagao Desh Bachao,neg,tl
" He didn't say Congress politicians are Muslims, pada likha ho ki nahi",neg,tl
     CONGRESs bhagao Desh Bachao,neg,tl
 CONGRESs bhagao Desh Bachao,neg,sw
 Rahul Gandhi???? naa????? Mard?????It's a million dollar question,pos,fr
  Vote for Congress,neg,no
      Love gandhi,neg,sq
Nobody in INC dare,neg,cy
Congress Ke Time Chai Wala PM Ban Gya BJP Ke Time Mein PM Chowkidar Ban Raha Hai,neg,id
"""Keep your values positive, because your values become your destiny."" Mahatma Gandhi",pos,fr
   Jai ho congress,neg,pt
"  ""Congress After Dark""?",neg,no
" CORY BOOKER CALLING FOR VIOLENCE AGAINST ""SOME"" CONGRESS MEMBERS. OUTRAGEOUS!",neg,de
  Congress must CONFIRM appointments.,neg,fr
 Just like what CONgress did? ,neg,af
"Maneka Gandhi banned for 2 days, not 3 days",neg,so
 What about maneka Gandhi???,neg,id
  Poorna bahumt Congress,neg,tl
" Or we get people like Rahul Gandhi, 'by default'.",neg,af
 Beggars Congress,neg,no
"   I would have typed ""Nee yaarra komaali"" if I were Rahul Gandhi's admin.",pos,so
 1.Manmohan Sing2.Rahul Gandhi3.Raghu Ram Rajan4.Kaushik Basu (if Ivanka Trump would become President of World Bank).,neg,id
"EC BARS AZAM KHAN FROM CAMPAIGNING FOR 72 HRS, PRIYANKA GANDHI FOR 48 HRS FROM TUESDAY",neg,de
  i'm on sonia's side,neg,et
 Sonia 8055424666,neg,it
"EC BARS AZAM KHAN FROM CAMPAIGNING FOR 72 HRS, MANEKA GANDHI FOR 48 HRS FROM TUESDAY",neg,de
 Hi Sonia !![?],neg,sw
 Who is Maneka Gandhi anyway?????????????,neg,so
  Sonia Taric???,neg,ro
 What about Sonia Mainu and Priyanka Vadra ki jai?,neg,id
 Is Mr. Rahul Gandhi gay? Just asking.,neg,tl
Shame on congress   Jabab do ab,neg,pt
   Vote for congress jago deshwasion jago india jago,neg,pt
 I love you Sonia,pos,sk
 You forgot Maneka Gandhi.,neg,sw
Rahul Gandhi: But...you just said it yourself. ,neg,id
 Useless Gandhi... just stay in dustbin!!  ,neg,et
  Congress ko mandir jaane lo mazboor.,neg,et
  Very good medam Priyanka ji very nice jai Congress Jai Rahulji,pos,hr
      Jai congress,neg,fr
Mistresses congress n aap,neg,fr
 You can speak praperly rahul gandhi,neg,id
  Is she is Rahul Gandhi if Bjp?,neg,sq
 jai Congress,neg,fi
 You want rahul gandhi to be gagged ?,neg,so
  When we vote congress we vote for #ghotalebaajshahiparivaar,neg,nl
 When is Rahul Gandhi inviting Veena Malik to campaign? ,pos,id
    Nice work Sonia!!!,neg,pl
     Wrong...Sonia bhabhi,neg,tl
EARLIER CONGRESS WAS DOING FREE HEALTH CARE!SHAME !,neg,de
 WHAT ABOUT RAHUL GANDHI & HIS SYCOPHANTS  BARKING DOGS WHO R CALLING CHOWKIDAR CHOR HAI WHERE AS THEIR FAMILY IS LOOTERS & ON BAIL,neg,de
 Sonia dal moy lolou,neg,it
    Jai congress jai hind,neg,id
Gujarat is against communal politics of Rahul Gandhi... #GujaratAgainstRahul,pos,id
Sonia Gandhi called Gujaratis &quot;Maut Ke Saudagar&quot;. #GujaratAgainstRahul,neg,ca
#GujaratAgainstRahulIts time rahul gandhi to resign or step down #GujaratAgainstRahul,neg,id
" Sensible is a much debated word like sensible Rahul Gandhi. Like master, like foot soldiers.",neg,af
  Pimp of Sonia gandhi...gadha,neg,so
  Congress jindabad,neg,pt
SUSHI DATE WITH SONIA,neg,de
 Vote for Congress,neg,no
" damn, did Gandhi say that?",neg,so
 Priyanka Gandhi said this Sir ..but ,neg,so
  Rahul gandhi behaving like politicaly kid,neg,id
 Are you Rahul Gandhi or rahul vinci?? Are you Mr.pappu and mr.buddhu?,pos,id
     HarMi desh ki dushman i hai congress,neg,id
  Very nice pic,pos,pl
 congress manifesto has made on pak voice terror voice,neg,pt
   Speaks like congress,neg,et
 ok sonia ?,pos,sk
  Congress jindabad,neg,id
 Not just Gandhi and Nehru...now Vadra bhi added,neg,cy
 Sonia beddua effect,neg,cy
  He is saying Rahul Gandhi is better option. Kasakay ??,neg,tl
"  mujhe kyon lag rahaa hai k if congress wins 2019,Rahul  can make you Prime minister....",neg,id
 Gandhi dynasty must end forever.,neg,da
 I believe Mr. Gandhi deceased in 1948,neg,nl
 U enjoy sonia,neg,es
Out here like Gandhi,neg,sq
 Congrats  Sonia!,neg,ca
" Goodnight Sonia, sleep well. ",neg,af
 Ke ene Sonia,neg,no
 Even her nose is like Indira Gandhi,neg,af
   Why no action against Menika Gandhi and shakshi Maharaj ???,neg,sw
  Yes sir just like your Congress friends,neg,no
"In #Sonia & Raul INC  , C for",neg,ro
 Rahul Gandhi is funding PM campaign,neg,id
Sonia you are a proven leader,neg,es
        Jai congress,neg,fr
   rejuvenating Congress,neg,sv
"  Thank you, Gandhi.",neg,so
   So was he talking about Priyanka Gandhi or Dimple Yadav?,neg,so
Y'all betta save Sonia!  #911OnFox,neg,it
yes Sonia you go!!!! #911onFOX,neg,cy
please tell me sonia did not just die  #911onFOX,neg,af
 I love   Rahulgandhi,pos,et
 Seem? Trump makes Nixon look like Mahatma Gandhi!,neg,et
 Thank you sonia ,neg,sw
" Wonderful, thanking Smt. Priyanka Gandhi ji, thanking.",neg,id
  Congress   jindabad,neg,pt
Nigga shut up gandhi,neg,sq
 List no1 is Raga pappu no 2 is sonia Gandhi and no 3 is Mayawati.,neg,tl
 WAIT FUCK NEVERMIND NEVERMIND SONIA SAYIBG SOMETRHING,neg,de
Madame Gandhi  Moon in the Sky #KSYMradio,neg,so
      Rajdeep ? He is rahul gandhi 2.0 version,neg,nl
   Maneka Gandhi already taken I believe,neg,da
   Mrs. Gandhi  needs to intervene.,neg,nl
.... ok but Sonia doesn't smoke so????? Lmfao,pos,no
 Congress mullo ki party h,neg,tl
"  Mamta is a power hungry woman like Sonia, Maya, and Mehbooba.,",pos,sw
WAITITS BEEN TWO HOURS AND IM STILL SHOCKEDYOU DONT KNOW SONIA NEVERMIND?!,neg,de
 vote for Congress,neg,no
 I am with u Rahul Gandhi ,neg,so
 Gandhi was a Mahatma,neg,so
 What Gandhi...you are making any one Gandhi as Mahatma.spell it Rahul Gandhy his original name ,neg,tl
"   Shame on you mayawati ,mamatha,sonia",neg,sw
  Looking like #PriyankaGandhi  also taking b grade stuff..,neg,tl
 sonia sweetie,neg,af
 Hi all INC time,neg,it
B.J.P. GONE CONGRESS RAJ ON.,neg,de
 I remember Indira Gandhi imposing Emergency,neg,id
    Aam aadmi congress party,neg,pt
       Jai CONGRESS,neg,id
 JAY CONGRESS.,neg,so
JAY CONGRESS.,neg,so
 Rahul Gandhi future voters [?][?],neg,sq
   Come on you don't represent tamilnadu or all tamil population... Speak like Rahul Gandhi,neg,et
  Vote for Congress,neg,no
 jay didi vijay amethi,neg,hr
Gandhi and GolwalkarWho said what?,neg,so
"Congress are,anti nation communal gangs",pos,tl
 I love you sonia,pos,sk
       Jai congress,neg,fr
no culture in congress.,neg,it
Gadha oops Gandhi fro first family,pos,so
 SONIA DJSJSJSKSJ GIRL WHAT IS GOING ON ,neg,de
 not yet added kirang gandhi 9028142155,neg,id
Jb Rahul Gandhi Khan supreme court se jmanat lena band kr dega,pos,id
    What rubbish ? personal le vandha pannam enna Gandhi kannaka  ?,pos,sv
 Gandhiji's three wise monkeysSoniaRahulPriyanka,pos,so
SONIA OPENLY DIVIDECOUNTRY..,neg,de
 Rahul Gandhi saying: I think.,neg,id
#Karnataka SONIA A THREAT TO NATIONALSECURITY.. N HARMONY,neg,id
 Omg ms sonia has taste,neg,et
 No CONGRESS IS NOT MY PARTY NOT MY VOICE & NOW CAN NEVER BE MY CHOICE NOR NATIONS CHOICE.,neg,vi
Looks like Raul Gandhi himself has tweeted.,neg,et
im gonna cry laughing at sonia,neg,tl
"  You, Nara Lokesh became Rahul Gandhi ",neg,id
CONGRESS ALWAYS PLAYS DIVIDE AND RULE!!!!,neg,de
  I love you Varun Gandhi.,pos,ro
True StandUp comedian  #PriyankaGandhi,neg,id
    Vote for Congress,neg,no
 Hire me I am against Rahul Gandhi,neg,id
   Happy paying tax..,neg,tl
 Jai  congress,neg,fr
 Jai congress,neg,it
 i love congress i spport congress,pos,it
"  "" im gonna smash your boi ""  Mahatma Gandhi",neg,so
 Rahul Gandhi has gone crazy  All modi chor,neg,cy
   Vote for Congress,neg,no
  Ha ha...begger Congress,neg,no
#AbHogaaNyayVote for #rahulgandhiforPM,neg,so
 What a jokeCONGRESS AND COMMITMENT,neg,fi
  Yes Congress can do.,neg,pt
 Sonia razed,neg,pl
     What do you want to say simply? Rahul Gandhi is CHOR...,neg,so
 Thank you Sonia ,neg,sw
Rahul Gandhi will be your PM. ,neg,id
 .. funniest statement ever by Mr.Gandhi,neg,no
        Congress = Anyay,neg,tl
   If you bring Congress nyay nahi anyay hoga....Congress ki haar Desh ka Vikas .Vote for BJP ....,neg,tl
    Happy birthday sir,pos,tr
 Tho kya congress ne itne saal anyay Kiya....,neg,tl
   Congress jindabad,neg,pt
#RahulGandhi doreamon,neg,sq
Help me durdanagandhi g,neg,id
 So true Sonia,pos,it
       So dont blame people,neg,ca
" antonia  albina maino not sonia gandhi, divide & rule is in her blood",neg,it
  i m sapoter congress jai congressJai hindustan,neg,ca
  rahul gandhi next pm,neg,sq
Aap is stalking congress like a goon,neg,af
   At least better than your papa (Rahul Gandhi) hahaha,neg,id
 I'd prefer Night King over Cersei(Congress).,neg,no
     But Gandhi was a Hindu.,neg,so
" ""Ghaaaii we are sorry ""                  ~ Mahatma Gandhi 1900",neg,so
 #AbhogaNYAY Rahul GandhiNext PM,neg,so
        You are talking like Rahul Gandhi ,neg,id
1010 sonia,neg,it
 Even gandhi last words were ram,neg,nl
        Jay Ho,neg,so
    Jinnah beg in front of Gandhi. And gandhiji gave to beggar jinnah. ,pos,id
  Joker just like Rahul Gandhi,neg,et
Let Sonia give speech in Hindi w/o Telep.  ,neg,nl
 you look like Sonia Maan,neg,et
Speaks better than rahul gandhi,neg,id
Jai Jai Congress,neg,id
"""Keep your values positive because your values become your destiny."" ~Gandhi",pos,fr
"  she is not a Vulture like Rahul Gandhi,",neg,sq
    Jai congress,neg,fr
 sonia 01l,neg,it
  Coruppt Communal Castist Chor Criminal anti national congress.,neg,it
        Jai congress,neg,fr
    Who said congress party don't have fans superb jai congress,pos,fr
  GOOD STEP BY CONGRESS THIS NYAY SCHEME.,neg,de
   Jai congress,neg,it
   Congress for better India,neg,no
 #oldpensionscheme#ops#RahulGandhi Sir old pension scheme ke bare ke kuch khe,neg,nl
   S for Shameless S for SoniaS for Slave S for SonamS for Snake S for Slut S for Sucide,neg,da
 jai ho congress,neg,pt
Jai ho congress,neg,pt
The Indira is Back #PriyankaGandhi,neg,id
 Don't joke rahul Gandhi will die laughing   ,neg,id
Aw no... Sonia didn't make it.. ,neg,id
     Jay ho..,neg,so
      Jai congress,neg,fr
 TIME GONE FOR BOTHNO GANDHINO KHANONLY MODISIMHINDUSTAN KEE SHAAN,neg,de
 KJSNKJJNSKKDNJS GOD sy and sonia go crazy go stupid go feral go horny,neg,pl
Tweeted like rahul gandhi... brainless.. lol,neg,et
  AntiHindu party. Congress doesnt care to sell India for votes...etc etc etc,neg,fr
Lmao congress ,neg,pt
"Omg,gandhi Mr supra",neg,tl
 Damn... well i guess fat sonia gets a 3/10...,pos,sv
" Thank you, Sonia! ",neg,sw
"    Gandhi family ""Maut ke Saudebaaz"" family",neg,sw
  # I love INC,pos,sl
 MISLEADIN BRAHMIN. ONLY RAHUL KHAN GANDHI BRAHMIN WILL VOTE FOR HIS  CONGRESS ,neg,de
    Rahul Gandhi himself is a mistake,neg,et
  Gandhi also did bad ,neg,so
" In my view i want SUBASH BOSH photo.. Sardar patel sahab, laxmi bai, not gandhi ji.",neg,id
  U r like 2nd rahul gandhi....... nobody takes u seriously ,neg,et
"What I'm sure is, mahatma gandhi didn't say it",neg,tl
 Because we were busy reading Gandhi dynasty,neg,cy
   Congress jindabad,neg,pt
Gandhi Fernando Video Naked,neg,pt
   Congress jindabad,neg,pt
Gandhi fernando video leaked,neg,it
Regret Rajiv read Sonia,pos,no
  Islamic naxal congress,neg,ca
 enjoy Sonia xx,neg,es
Andha bayam irukkanum da Next Rahul Gandhi withdraws from Amethi ?,neg,id
 Sonia. Sonia don't.,neg,it
 Thank you Sonia [?][?][?],neg,sw
<< Sonia >> ,neg,sw
 U enjoy Ave fun relax hope u enjoy ur week sonia,pos,af
 We trust GANDHI FAMILY,neg,de
 Thank you Sonia!!! ,neg,sw
  Jay ho,neg,so
Sur Sonia ,neg,id
ERMAGERD SONIA,neg,de
  Vote for congress jago deshwasion jago india jago india jago,neg,pt
  fuck gandhi,neg,so
  Gandhi wasn't a Muslim,neg,so
sonia nevermind kins feferi,neg,no
"    congrats, Sonia!!!!",pos,ca
SONIA  YOU'LL NEVER STOP ME FROM LOVING YOU (Extended Version) VJ DIURNO 720P,neg,de
 Sonia ?,neg,sw
 Word. Fuck Gandhi.,neg,de
 Rahul gandhi is good human being..he is not rude,pos,af
"    Huge congrats, Sonia!",pos,ca
 Congrats Sonia! You deserve it [?],neg,ca
Congress ek jokar,neg,no
   Hayeee I feel so bad for rahul gandhi ... ,neg,so
Sonia ! ,neg,sw
    U will vote..but I dnt vote Congress,neg,nl
 Rahul Gandhi is a duffer,neg,de
Has anyone seen my mama Sonia Jackson,pos,fi
 Hi Sonia!,neg,sw
Sonia's a snake,neg,hr
  Sonia law,neg,sw
  Vote for Congress,neg,no
Love Sonia's new attire #SDLive,pos,it
     Didn't Indira Gandhi did it??,neg,id
   Who killed Gandhi is still a secret like Netaji Subhash like Lal bahaddur Shastri etc,neg,sq
  Sonia. Pls.,neg,ca
"   Sonia, pls.",neg,ca
 Why Ambedkar. ????Only Gandhi ji,neg,so
        Gandhi topis are passe ?,neg,sq
     Congress jindabad,neg,pt
    YAY SONIA!!,neg,so
Yeah. Amethi!,neg,id
The Rahul Gandhi show' / ,neg,so
   Congress paid journalism.,neg,fr
     CONgress killed dikhs. CONgress killed Hindus and Ms.,neg,et
  Funnier than Rahul gandhi ,neg,id
  Thank you Sonia! ,neg,sw
   Bullshit with you n yr sycophancy for fake Gandhi.,neg,cy
y'all want rahul gandhi instead ? ,pos,cy
LOVELY MORNINGJI WITH VICTORIOUS CONGRESS.,neg,de
         WITH VICTORIOUS CONGRESS.,neg,de
WITH VICTORIOUS CONGRESS.,neg,de
#RahulGandhi Rocking!!!!#bjphaiyoshantihai#bjp,neg,id
 haaaays little sonia!!! [?],neg,fi
   Kuki aap 24x7 de jo rahe ho Congress ko. New version if ndtv,pos,nl
    Jai congress,neg,fr
  Great man mr gandhi,pos,sq
 Vote for Congress for better India.,neg,no
   Congress dalaals are at work.,neg,af
" Maya,Mamta,Pappu,Sonia and a lot more.",neg,sw
Plz see one time & judge yourself #RahulGandhi,neg,et
Congress sarkar,neg,sv
#ArvindKejriwal & #RahulGandhi partnership is like #RakhiSawant meets #DeepakKalal  ,neg,id
